index,date,time_central,datetime_utc,platform,integration_id,pillar,format,post_content,source,url,review_status,notes
43,2026-05-29,16:00,2026-05-29T21:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Product positioning,Founder POV,"PebbleDesk was built around a simple recordkeeping belief:

The daily childcare record should not split apart before billing, subsidy, ratios, and audit work begin.

Attendance is the front door to that record.

If it stays tied to child, classroom, family, billing, and reporting context, the director has less to rebuild later.

That is the work PebbleDesk is designed to support.",packages/shared/src/constants/offering.ts,https://pebbledesk.app/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Safe product-thesis framing based on positioning and connected workflow claims.
44,2026-05-29,17:00,2026-05-29T22:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Subsidy reimbursement,Practical reminder,"Most subsidy work is easier when the supporting record is boring.

The child was authorized.
The child was present or absent with a clear record.
The attendance day matches the billed day.
The co-pay or payment context is traceable.
The report can be pulled without rebuilding the month.

Boring records are underrated.
They are what keep reimbursement follow-up from becoming a research project.",apps/site/src/content/guides/subsidy-reimbursement-tracking-guide.md,https://pebbledesk.app/resources/guides/subsidy-reimbursement-tracking-guide/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Uses subsidy reimbursement tracking concepts; source was identified as relevant repo content.
45,2026-05-29,18:00,2026-05-29T23:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Connected records,End-of-day reflection,"A strong attendance record protects more than attendance.

It supports ratios.
It supports invoices.
It supports subsidy claims.
It supports licensing questions.
It supports families who need a clear answer.

That is why attendance deserves director-level attention, even when the day feels routine.

The routine days are where the audit-ready record is built.",packages/shared/src/public-knowledge/data.ts,https://pebbledesk.app/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit","Grounded in public knowledge about attendance, ratios, family records, billing context, messaging, and reports."
46,2026-05-30,04:00,2026-05-30T09:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Staff credentials,Practical warning,"A staff credential binder does not remind anyone of anything.

It can hold CPR cards, training records, background check clearances, and director qualifications.

But it will not tap the director on the shoulder 60 days before something expires.

That is the operational risk: not that the center ignores credentials, but that deadlines hide inside documents until an inspector asks.",apps/site/src/content/features/staff-credentials.md,https://pebbledesk.app/features/staff-credentials/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Grounded in the staff credentials page's binder problem and expiration alert framing.
47,2026-05-30,05:00,2026-05-30T10:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Background checks,Director checklist,"A background check file should answer more than ""did we run it?""

A useful staff record answers:

- Which checks were required?
- When were they cleared?
- Where is the documentation stored?
- Does the staff member work across any state-specific requirements?
- Can this person be counted in ratio today?

That last question is the one directors feel in real time.

Credential paperwork is not separate from classroom coverage.",apps/site/src/content/guides/childcare-staff-hiring-onboarding-guide.md,https://pebbledesk.app/resources/guides/childcare-staff-hiring-onboarding-guide/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Uses onboarding guide background check requirements and ratio-counting caution.
48,2026-05-30,06:00,2026-05-30T11:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Inspection readiness,Plain-language explainer,"Staff credentials are one of those inspection items that feel administrative until they are not.

An expired CPR card.
A missing background check clearance.
Training hours tracked in a spreadsheet someone forgot to update.

None of those require a bad program to become a finding.

They require a record that was not current when the inspector asked for it.",apps/site/src/content/guides/preparing-for-state-audit-childcare.md,https://pebbledesk.app/resources/guides/preparing-for-state-audit-childcare/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit","Grounded in staff qualification record citations and documentation scattered across files, inboxes, and phones."
49,2026-05-30,07:00,2026-05-30T12:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Credential tracking,Checklist,"A practical staff credential tracker should include:

- Background check clearance date
- CPR and first aid expiration date
- Annual training hours
- Mandatory reporter or state-specific requirements
- Director qualification documents
- Custom requirements your state or program needs
- Renewal reminders early enough to act

The value is not the list itself.

The value is seeing the deadline before it becomes an inspection problem.",apps/site/src/content/features/staff-credentials.md,https://pebbledesk.app/features/staff-credentials/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Grounded in the staff credential types and configurable alert window described on the feature page.
50,2026-05-30,08:00,2026-05-30T13:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,New hire onboarding,Operational reminder,"A new hire cannot become ratio coverage just because the classroom needs help.

Before day one, the file needs to match your state's requirements: background clearances, eligibility documentation, required health records where applicable, CPR or first aid if required, policy acknowledgments, and emergency contact information.

The pressure to fill a room is real.

So is the inspection risk when the paperwork is not ready.",apps/site/src/content/guides/childcare-staff-hiring-onboarding-guide.md,https://pebbledesk.app/resources/guides/childcare-staff-hiring-onboarding-guide/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Uses onboarding documentation before day one and warning against counting uncleared staff in ratio.
51,2026-05-30,09:00,2026-05-30T14:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Training hours,Practical tip,"Annual training hours should not be a quarterly surprise.

A better habit is to review them like an operating signal:

Who is current?
Who is behind?
Whose renewal date is close?
Which classroom would be affected if someone cannot be counted?

Training records look like paperwork, but they affect staffing confidence.

A credential gap can become a ratio problem faster than directors want it to.",apps/site/src/content/features/staff-credentials.md,https://pebbledesk.app/features/staff-credentials/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Grounded in annual training hours tracked per staff member and credential alerts.
52,2026-05-30,10:00,2026-05-30T15:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Hiring compliance,Reality check,"Childcare hiring has a compliance timeline.

A candidate may be enthusiastic, qualified on paper, and ready to start.

But background checks, required documentation, orientation, and state-specific requirements still decide when that person can safely count in the operation.

The hiring process is not separate from compliance.

It is one of the first places compliance shows up.",apps/site/src/content/guides/childcare-staff-hiring-onboarding-guide.md,https://pebbledesk.app/resources/guides/childcare-staff-hiring-onboarding-guide/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Uses the guide's realistic hiring/background check timeline and compliance framing.
53,2026-05-30,11:00,2026-05-30T16:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Inspection document request,Question post,"If an inspector asked for staff credential files today, what would the director have to open?

One staff record?
A binder?
An inbox?
A spreadsheet?
A phone photo?
A folder named ""updated"" that may not be updated?

The risk is not only missing documents.

The risk is losing time and confidence because the center cannot tell quickly which record is current.",apps/site/src/content/guides/childcare-licensing-audit-prep-guide.md,https://pebbledesk.app/resources/guides/childcare-licensing-audit-prep-guide/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Grounded in the audit prep guide's staff credential file categories and accessible records theme.
